Date,Food and non-alcoholic beverages,Alcohol and tobacco,Clothing and footwear,Housing excluding household energy,"Furnishings, household equipment and services",Health,Transport excluding automotive fuel,Communication,Recreation and culture,Education,Insurance and financial services,Energy
2005-09-30,0.0,0.08532183100713374,0.04154688237981788,0.24262758338849422,0.10353954914844204,0.08794308541595507,0.1057285705785266,0.027785296733505965,0.1715611010573552,0.06094416500509563,0.07300193528567368,0.0
2005-12-31,0.0,0.08532183100713374,0.04154688237981788,0.24262758338849422,0.10353954914844204,0.08794308541595507,0.1057285705785266,0.027785296733505965,0.1715611010573552,0.06094416500509563,0.07300193528567368,0.0
2006-03-31,0.0,0.08532183100713374,0.04154688237981788,0.24262758338849422,0.10353954914844204,0.08794308541595507,0.1057285705785266,0.027785296733505965,0.1715611010573552,0.06094416500509563,0.07300193528567368,0.0
2006-06-30,0.0,0.08532183100713374,0.04154688237981788,0.24262758338849422,0.10353954914844204,0.08794308541595507,0.1057285705785266,0.027785296733505965,0.1715611010573552,0.06094416500509563,0.07300193528567368,0.0
2006-09-30,0.0,0.08532183100713374,0.04154688237981788,0.24262758338849422,0.10353954914844204,0.08794308541595507,0.1057285705785266,0.027785296733505965,0.1715611010573552,0.06094416500509563,0.07300193528567368,0.0
2006-12-31,0.0,0.08532183100713374,0.04154688237981788,0.24262758338849422,0.10353954914844204,0.08794308541595507,0.1057285705785266,0.027785296733505965,0.1715611010573552,0.06094416500509563,0.07300193528567368,0.0
2007-03-31,0.0,0.08532183100713374,0.04154688237981788,0.24262758338849422,0.10353954914844204,0.08794308541595507,0.1057285705785266,0.027785296733505965,0.1715611010573552,0.06094416500509563,0.07300193528567368,0.0
2007-06-30,0.0,0.08532183100713374,0.04154688237981788,0.24262758338849422,0.10353954914844204,0.08794308541595507,0.1057285705785266,0.027785296733505965,0.1715611010573552,0.06094416500509563,0.07300193528567368,0.0
2007-09-30,0.0,0.08532183100713374,0.04154688237981788,0.24262758338849422,0.10353954914844204,0.08794308541595507,0.1057285705785266,0.027785296733505965,0.1715611010573552,0.06094416500509563,0.07300193528567368,0.0
2007-12-31,0.0,0.08532183100713374,0.04154688237981788,0.24262758338849422,0.10353954914844204,0.08794308541595507,0.1057285705785266,0.027785296733505965,0.1715611010573552,0.06094416500509563,0.07300193528567368,0.0
2008-03-31,0.0,0.08532183100713374,0.04154688237981788,0.24262758338849422,0.10353954914844204,0.08794308541595507,0.1057285705785266,0.027785296733505965,0.1715611010573552,0.06094416500509563,0.07300193528567368,0.0
