series_code,name_en,name_ja,serial_number,weight_per_10000,weight_raw,first_period,last_period,observations,missing_periods,source_file_id,base_year
3179,Parking lot construction,駐車場工事費,312,22,7644542,201601,202608,128,552,000040482955,2025
3185,Wallpaper reupholstering,壁紙張替費,313,12,4368307,201601,202608,128,552,000040482955,2025
3180,Fire & earthquake insurance premium,火災・地震保険料,314,61,21707318,197101,202608,668,12,000040482955,2025
0054,"Fuel, light & water charges",光熱・水道,315,698,247346867,197101,202608,668,12,000040482955,2025
0056,Electricity,電気代,316,376,133318023,197101,202608,668,12,000040482955,2025
3500,Electricity,電気代,317,376,133318023,197101,202608,668,12,000040482955,2025
0057,Gas,ガス代,318,139,49084785,197101,202608,668,12,000040482955,2025
3600,"Gas, manufactured & piped",都市ガス代,319,89,31707459,197101,202608,668,12,000040482955,2025
3612,Liquefied propane,プロパンガス,320,49,17377326,197101,202608,668,12,000040482955,2025
0058,Other fuel & light,他の光熱,321,39,13761542,197101,202608,668,12,000040482955,2025
3701,Kerosene,灯油,322,39,13761542,197101,202608,668,12,000040482955,2025
0059,Water & sewerage charges,上下水道料,323,144,51182517,198601,202608,488,192,000040482955,2025
3810,Water charges,水道料,324,85,30077349,197101,202608,668,12,000040482955,2025
4610,Sewerage charges,下水道料,325,60,21105168,198601,202608,488,192,000040482955,2025
0060,Furniture & household utensils,家具・家事用品,326,372,131897186,197101,202608,668,12,000040482955,2025
0061,Household durable goods,家庭用耐久財,327,125,44403921,197101,202608,668,12,000040482955,2025
0062,Durable goods assisting housework,家事用耐久財,328,61,21639795,197101,202608,668,12,000040482955,2025
4003,Microwave ovens,電子レンジ,329,4,1440552,198101,202608,548,132,000040482955,2025
4002,Electric rice-cookers,電気炊飯器,330,9,3333337,197101,202608,668,12,000040482955,2025
4011,Gas cooking tables,ガステーブル,331,1,469674,197101,202608,668,12,000040482955,2025
4021,Refrigerators,冷蔵庫,332,19,6569095,197101,202608,668,12,000040482955,2025
4032,Vacuum cleaners,掃除機,333,9,3085133,197101,202608,668,12,000040482955,2025
4042,Washing machines,洗濯機（全自動洗濯機）,334,10,3371002,197604,202608,605,75,000040482955,2025
4043,Washing & drying machines,洗濯機（洗濯乾燥機）,335,10,3371002,200901,202608,212,468,000040482955,2025
0063,Heating & cooling appliances,冷暖房用器具,336,48,17126149,197101,202608,642,38,000040482955,2025
4063,Room air conditioners,ルームエアコン,337,42,14792559,198601,202608,488,192,000040482955,2025
4072,Fan heaters,温風ヒーター,338,4,1429690,197101,202608,578,102,000040482955,2025
4075,Air cleaners,空気清浄機,339,3,903900,201601,202608,128,552,000040482955,2025
0064,General furniture,一般家具,340,16,5637977,197101,202608,668,12,000040482955,2025
4092,Dining sets,食堂セット,341,4,1325007,198101,202608,548,132,000040482955,2025
4093,Sofas,ソファ,342,11,3804188,202101,202608,68,612,000040482955,2025
4083,Kitchen cabinets,食器戸棚,343,1,508782,199101,202608,428,252,000040482955,2025
0066,Interior furnishings,室内装備品,344,17,5998863,197101,202608,668,12,000040482955,2025
4115,Lighting apparatus,照明器具,345,5,1632795,199101,202608,428,252,000040482955,2025
4121,Carpets,カーペット,346,6,1991275,197101,202608,668,12,000040482955,2025
4141,Curtains,カーテン,347,5,1607755,197101,202608,668,12,000040482955,2025
4142,Cushions,クッション,348,2,767038,202101,202608,68,612,000040482955,2025
0070,Bedding,寝具類,349,23,8214562,197101,202608,668,12,000040482955,2025
4201,Beds,ベッド,350,6,1961159,198101,202608,548,132,000040482955,2025
4211,Japanese style futon,布団,351,9,3173216,197101,202608,668,12,000040482955,2025
4251,Sheets,シーツ,352,2,857973,197101,202608,668,12,000040482955,2025
4271,Duvet covers,布団カバー,353,2,740740,197604,202608,605,75,000040482955,2025
4272,Mattress pads,敷きパッド,354,4,1481474,202101,202608,68,612,000040482955,2025
0073,Domestic utensils,家事雑貨,355,70,24963736,197101,202608,668,12,000040482955,2025
0074,Tableware,食器類,356,8,2846287,197101,202608,668,12,000040482955,2025
4301,Bowls,茶わん,357,2,569254,197101,202608,668,12,000040482955,2025
4302,Dishes,皿,358,6,2277033,197101,202608,668,12,000040482955,2025
0075,Kitchen utensils,台所用品,359,22,7901280,197101,202608,668,12,000040482955,2025
4326,Canteens,水筒,360,4,1528088,201601,202608,128,552,000040482955,2025
4331,Pans,鍋,361,6,1999667,197101,202608,668,12,000040482955,2025
4334,Frying pans,フライパン,362,8,2999511,201101,202608,188,492,000040482955,2025
4342,Scrubbing sponges,スポンジたわし,363,4,1374014,197101,202608,668,12,000040482955,2025
0076,Other domestic utensils,他の家事雑貨,364,40,14216169,197101,202608,668,12,000040482955,2025
4352,Electric bulbs & lamps,電球・ランプ,365,6,2047804,197101,202608,668,12,000040482955,2025
4361,Towels,タオル,366,15,5333483,197101,202608,668,12,000040482955,2025
4362,Mattings,マット,367,8,2733951,201101,202608,188,492,000040482955,2025
4372,Clothes drying hangers,物干し用ハンガー,368,4,1366980,201601,202608,128,552,000040482955,2025
4373,Storage cases,収納ケース,369,8,2733951,202101,202608,68,612,000040482955,2025
0077,Domestic non-durable goods,家事用消耗品,370,110,38822448,197101,202608,668,12,000040482955,2025
0078,Facial tissue & rolled toilet paper,ティシュ・トイレットペーパー,371,24,8361221,197101,202608,668,12,000040482955,2025
4412,Facial tissue,ティシュペーパー,372,9,3044602,198101,202608,548,132,000040482955,2025
4413,Rolled toilet paper,トイレットペーパー,373,15,5316619,197604,202608,605,75,000040482955,2025
0079,Detergent,洗剤,374,35,12294181,197101,202608,668,12,000040482955,2025
4431,"Liquid detergent, kitchen",台所用洗剤,375,13,4770735,197101,202608,668,12,000040482955,2025
4441,"Detergent, laundry",洗濯用洗剤,376,21,7523446,197101,202608,668,12,000040482955,2025
0080,Other domestic non-durable goods,他の家事用消耗品,377,51,18167046,197101,202608,668,12,000040482955,2025
4401,Food wrap,ラップ,378,6,2234363,197601,202608,608,72,000040482955,2025
4402,Plastic bags,ポリ袋,379,9,3351559,200601,202608,248,432,000040482955,2025
4451,Insecticide,殺虫剤,380,8,2934055,197101,202608,668,12,000040482955,2025
4442,Fabric softener,柔軟仕上剤,381,10,3603276,198601,202608,488,192,000040482955,2025
4471,Air fresheners & deodorizer,芳香・消臭剤,382,8,2791807,199601,202608,368,312,000040482955,2025
4403,Kitchen paper,キッチンペーパー,383,3,1083994,200601,202608,248,432,000040482955,2025
4472,Bleach,漂白剤,384,6,2167992,202101,202608,68,612,000040482955,2025
0081,Domestic services,家事サービス,385,27,9493656,197101,202608,668,12,000040482955,2025
0174,Domestic help,家事代行料,386,6,1956216,197101,202608,668,12,000040482955,2025
4501,Domestic help,家事代行料,387,6,1956216,197101,202608,668,12,000040482955,2025
0175,Cleaning fees,清掃代,388,16,5840773,197101,202608,668,12,000040482955,2025
4521,Recycle fees,リサイクル料金,389,5,1665077,200101,202608,308,372,000040482955,2025
4515,Septic tank cleaning fees,浄化槽清掃代,390,12,4175696,201601,202608,128,552,000040482955,2025
0176,Other domestic services,他の家事サービス,391,5,1696667,199101,202608,428,252,000040482955,2025
4701,Mop-rental fees,モップレンタル料,392,5,1696667,199101,202608,428,252,000040482955,2025
0082,Clothes & footwear,被服及び履物,393,299,105807048,197101,202608,668,12,000040482955,2025
0083,Clothes,衣料,394,121,42767080,197101,202608,668,12,000040482955,2025
0084,Japanese clothing,和服,395,3,1089323,197101,202608,668,12,000040482955,2025
5011,Women's“Kimono”,女性用着物,396,3,1089323,197101,202608,668,12,000040482955,2025
0085,Clothing,洋服,397,118,41677757,197101,202608,668,12,000040482955,2025
0086,Men's clothing,男性用洋服,398,42,14832249,197101,202608,668,12,000040482955,2025
5101,"Men's suits (for spring & summer, medium)",男性用スーツ（春夏物，中級品）,399,4,1496857,197105,202608,577,103,000040482955,2025
5103,"Men's suits (for spring & summer, ordinary)",男性用スーツ（春夏物，普通品）,400,2,749320,201101,202608,188,492,000040482955,2025
5102,"Men's suits (for autumn & winter, medium)",男性用スーツ（秋冬物，中級品）,401,3,1122941,197101,202608,609,71,000040482955,2025
5104,"Men's suits (for autumn & winter, ordinary)",男性用スーツ（秋冬物，普通品）,402,2,749320,201101,202608,188,492,000040482955,2025
5111,Men's jackets,男性用上着,403,6,2209178,197601,202608,572,108,000040482955,2025
5122,Men's slacks (for spring & summer),男性用ズボン（春夏物）,404,9,3041350,197105,202608,577,103,000040482955,2025
5121,Men's slacks (for autumn & winter),男性用ズボン（秋冬物）,405,7,2433083,197101,202608,609,71,000040482955,2025
5123,Men's slacks (jeans),男性用ズボン（ジーンズ）,406,2,608267,197601,202608,608,72,000040482955,2025
5131,Men's coats,男性用コート,407,3,1031839,197101,202608,589,91,000040482955,2025
5141,Boys' school uniforms,男性用学校制服,408,4,1390094,197101,202608,668,12,000040482955,2025
0087,Women's clothing,女性用洋服,409,61,21622040,197101,202608,668,12,000040482955,2025
5166,"Women's suits (for spring & summer, medium)",女性用スーツ（春夏物，中級品）,410,2,701925,198601,202608,488,192,000040482955,2025
5167,"Women's suits (for spring & summer, ordinary)",女性用スーツ（春夏物，普通品）,411,1,244360,201101,202608,188,492,000040482955,2025
5162,"Women's suits (for autumn & winter, medium)",女性用スーツ（秋冬物，中級品）,412,5,1871278,197101,202608,604,76,000040482955,2025
5168,"Women's suits (for autumn & winter, ordinary)",女性用スーツ（秋冬物，普通品）,413,1,469215,201101,202608,188,492,000040482955,2025
5161,One-piece dresses (for spring & summer),ワンピース（春夏物）,414,1,244360,197107,202608,544,136,000040482955,2025
5163,One-piece dresses (for autumn & winter),ワンピース（秋冬物）,415,4,1403462,198601,202608,488,192,000040482955,2025
5183,Women's jackets,女性用上着,416,7,2484238,198101,202608,528,152,000040482955,2025
5169,Skirts (for spring & summer),スカート（春夏物）,417,3,951735,198601,202608,488,192,000040482955,2025
5172,Skirts (for autumn & winter),スカート（秋冬物）,418,3,951735,197201,202608,586,94,000040482955,2025
5181,Women's slacks (for autumn & winter),女性用スラックス（秋冬物）,419,6,2126102,197601,202608,578,102,000040482955,2025
5179,Women's slacks (jeans),女性用スラックス（ジーンズ）,420,18,6378311,198601,202608,488,192,000040482955,2025
5182,Women's coats,女性用コート,421,6,2216476,197101,202608,562,118,000040482955,2025
5184,Girls' school uniforms,女性用学校制服,422,4,1578843,198601,202608,488,192,000040482955,2025
0088,Children's clothing,子供用洋服,423,15,5223468,197201,202608,656,24,000040482955,2025
5195,Children's trousers (for spring & summer),子供用ズボン（春夏物）,424,5,1802331,202101,202608,68,612,000040482955,2025
5196,Children's trousers (for autumn & winter),子供用ズボン（秋冬物）,425,8,2703490,202101,202608,68,612,000040482955,2025
5193,Babies' clothes,乳児服,426,2,717647,197601,202608,608,72,000040482955,2025
0089,"Shirts, sweaters & underwear",シャツ・セーター・下着類,427,93,32904173,197101,202608,668,12,000040482955,2025
0090,Shirts & sweaters,シャツ・セーター類,428,63,22334968,197101,202608,668,12,000040482955,2025
0091,Men's shirts & sweaters,男性用シャツ・セーター類,429,22,7707996,197101,202608,668,12,000040482955,2025
5202,Men's business shirts,ワイシャツ,430,5,1680526,197101,202608,668,12,000040482955,2025
5211,Men's sports shirts (long sleeves),男性用スポーツシャツ（長袖）,431,4,1348506,197604,202608,565,115,000040482955,2025
5212,Men's sports shirts (short sleeves),男性用スポーツシャツ（半袖）,432,9,3146510,198601,202608,488,192,000040482955,2025
5221,Men's sweaters,男性用セーター,433,4,1532454,197401,202608,584,96,000040482955,2025
0092,Women's shirts & sweaters,女性用シャツ・セーター類,434,36,12751237,197101,202608,668,12,000040482955,2025
5231,Blouses (long sleeves),ブラウス（長袖）,435,3,931087,197601,202608,578,102,000040482955,2025
5232,Blouses (short sleeves),ブラウス（半袖）,436,4,1396645,198601,202608,488,192,000040482955,2025
5233,Women's T-shirts (long sleeves),女性用Ｔシャツ（長袖）,437,8,2690909,198601,202608,488,192,000040482955,2025
5234,Women's T-shirts (short sleeves),女性用Ｔシャツ（半袖）,438,11,4036368,198601,202608,488,192,000040482955,2025
5241,Women's sweaters (long sleeves),女性用セーター（長袖）,439,8,2956989,197101,202608,608,72,000040482955,2025
5242,Women's sweaters (short sleeves),女性用セーター（半袖）,440,2,739239,197205,202608,570,110,000040482955,2025
0093,Children's shirts & sweaters,子供用シャツ・セーター類,441,5,1875735,197601,202608,568,112,000040482955,2025
5243,Children's T-shirts (long sleeves),子供用Ｔシャツ（長袖）,442,3,1125444,198601,202608,488,192,000040482955,2025
5244,Children's T-shirts (short sleeves),子供用Ｔシャツ（半袖）,443,2,750291,198601,202608,488,192,000040482955,2025
0094,Underwear,下着類,444,30,10569205,197101,202608,668,12,000040482955,2025
0095,Men's underwear,男性用下着類,445,9,3222840,197101,202608,668,12,000040482955,2025
5301,Men's undershirts,男性用シャツ（半袖）,446,5,1704919,197101,202608,668,12,000040482955,2025
5311,Men's underpants,男性用パンツ,447,2,852462,197101,202608,668,12,000040482955,2025
5331,Men's pajamas,男性用パジャマ,448,2,665459,198101,202608,533,147,000040482955,2025
0096,Women's underwear,女性用下着類,449,17,6119191,197101,202608,668,12,000040482955,2025
5341,Brassieres,ブラジャー,450,3,984343,198101,202608,548,132,000040482955,2025
5351,Panties,女性用ショーツ,451,7,2567424,197101,202608,668,12,000040482955,2025
5361,Lingeries,ランジェリー,452,7,2567424,197101,202608,668,12,000040482955,2025
0097,Children's underwear,子供用下着類,453,3,1227174,197101,202608,668,12,000040482955,2025
5372,Children's underwear,子供用下着,454,3,1227174,197204,202608,572,108,000040482955,2025
0098,Footwear,履物類,455,45,15793408,197101,202608,668,12,000040482955,2025
5601,Men's shoes,男性用靴,456,10,3432892,197101,202608,668,12,000040482955,2025
5611,Women's shoes,女性用靴,457,12,4415797,197101,202608,668,12,000040482955,2025
5641,Children's shoes,子供靴,458,6,2244380,197101,202608,668,12,000040482955,2025
5631,Canvas shoes,運動靴,459,12,4296054,197101,202608,668,12,000040482955,2025
5671,Sandals,サンダル,460,1,319944,197101,202608,668,12,000040482955,2025
5652,Slippers,スリッパ,461,3,1084341,201101,202608,188,492,000040482955,2025
0103,Other clothing,他の被服,462,24,8627972,197101,202608,668,12,000040482955,2025
5501,Hats & caps,帽子,463,6,2080591,197101,202608,668,12,000040482955,2025
5572,Mufflers,マフラー,464,2,638081,200101,202608,308,372,000040482955,2025
5521,Men's socks,男性用靴下,465,6,2176890,197101,202608,668,12,000040482955,2025
5541,Women's socks,女性用靴下,466,8,2822180,197101,202608,668,12,000040482955,2025
5571,Belts,ベルト,467,3,910230,198601,202608,488,192,000040482955,2025
0106,Services related to clothing,被服関連サービス,468,16,5714415,197101,202608,668,12,000040482955,2025
5711,Laundry charges-A,クリーニング代Ａ,469,6,2011079,197101,202608,668,12,000040482955,2025
5712,Laundry charges-B,クリーニング代Ｂ,470,6,2011079,197101,202608,668,12,000040482955,2025
5721,Footwear repair charges,履物修理代,471,2,579008,197101,202608,668,12,000040482955,2025
5731,Charges for clothing rent,被服賃借料,472,3,1113249,200101,202608,308,372,000040482955,2025
0107,Medical care,保健医療,473,466,165090296,197101,202608,668,12,000040482955,2025
0108,Medicines & health fortification,医薬品・健康保持用摂取品,474,117,41625151,197101,202608,668,12,000040482955,2025
6001,Medicines for cold,総合かぜ薬,475,9,3298740,197101,202608,668,12,000040482955,2025
6002,Antipyretic & analgesic medicines,解熱鎮痛剤,476,6,2199167,197301,202608,644,36,000040482955,2025
6012,Gastrointestinal medicines,胃腸薬,477,10,3433141,197301,202608,644,36,000040482955,2025
6021,Vitamin preparations-A,ビタミン剤Ａ,478,4,1364856,197101,202608,668,12,000040482955,2025
6022,Vitamin preparations-B,ビタミン剤Ｂ,479,4,1364856,197604,202608,605,75,000040482955,2025
6031,Health drinks,ドリンク剤,480,18,6369327,198101,202608,548,132,000040482955,2025
6051,Dermal medicines,皮膚病薬,481,7,2400658,197101,202608,668,12,000040482955,2025
6061,Plasters,はり薬,482,5,1752027,197101,202608,668,12,000040482955,2025
6062,Eyewashes,目薬,483,7,2628039,200101,202608,308,372,000040482955,2025
6091,Chinese medicines,漢方薬,484,8,2692943,198601,202608,488,192,000040482955,2025
6003,Medicines for rhinitis,鼻炎薬,485,8,2692943,200601,202608,248,432,000040482955,2025
6090,Supplements,サプリメント,486,16,5714227,200601,202608,248,432,000040482955,2025
6096,Protein powder,プロテインパウダー,487,16,5714227,202601,202608,8,672,000040482955,2025
0109,Medical supplies & appliances,保健医療用品・器具,488,86,30404943,197101,202608,668,12,000040482955,2025
6141,Disposable diapers (for babies),紙おむつ（乳幼児用）,489,4,1422683,199101,202608,428,252,000040482955,2025
6142,Disposable diapers (for adults),紙おむつ（大人用）,490,6,2134032,201101,202608,188,492,000040482955,2025
6101,Sanitary napkins,生理用ナプキン,491,8,2665465,197101,202608,668,12,000040482955,2025
6095,Bath additives,入浴剤,492,8,2665465,199101,202608,428,252,000040482955,2025
6181,Contact lenses cleaning solution,コンタクトレンズ用剤,493,3,888483,199601,202608,368,312,000040482955,2025
6102,Masks,マスク,494,6,2164200,201601,202608,128,552,000040482955,2025
6182,Supplies for slight incontinence,軽度失禁用品,495,8,2665465,202101,202608,68,612,000040482955,2025
6121,Spectacles,眼鏡,496,18,6334639,197601,202608,608,72,000040482955,2025
6161,Contact lenses,コンタクトレンズ,497,11,4034443,199101,202608,428,252,000040482955,2025
6171,Sphygmomanometers,血圧計,498,3,1086009,199101,202608,428,252,000040482955,2025
6172,Hearing aids,補聴器,499,9,3258050,201601,202608,128,552,000040482955,2025
6173,Supporters,サポーター,500,3,1086009,201601,202608,128,552,000040482955,2025
0110,Medical services,保健医療サービス,501,263,93060202,197101,202608,668,12,000040482955,2025
6200,Medical treatment,診療代,502,233,82726264,197101,202608,668,12,000040482955,2025
6221,Charges for massage,マッサージ料金,503,11,3829832,198601,202608,488,192,000040482955,2025
6222,Fees for complete medical checkup,人間ドック受診料,504,11,3960163,200101,202608,308,372,000040482955,2025
6223,Fees for vaccination,予防接種料,505,7,2543943,201101,202608,188,492,000040482955,2025
0111,Transportation & communication,交通・通信,506,1444,511544532,197101,202608,668,12,000040482955,2025
0112,Public transportation,交通,507,177,62835244,197101,202608,668,12,000040482955,2025
0179,Railway fares (JR),鉄道運賃（ＪＲ）,508,63,22398117,197101,202608,668,12,000040482955,2025
7527,(ordinary fares),普通運賃（ＪＲ）,509,27,9560032,197601,202608,608,72,000040482955,2025
7528,"(special fares, excluding “Shinkansen”)",料金（ＪＲ，在来線）,510,6,2084613,197601,202608,608,72,000040482955,2025
7530,"(special fares, for “Shinkansen”)",料金（ＪＲ，新幹線）,511,15,5389801,197601,202608,608,72,000040482955,2025
7029,(students' season tickets),通学定期（ＪＲ）,512,4,1318741,197601,202608,608,72,000040482955,2025
7030,(commuters' season tickets),通勤定期（ＪＲ）,513,11,4044930,197601,202608,608,72,000040482955,2025
0180,Railway fares (excluding JR),鉄道運賃（ＪＲ以外）,514,42,14907289,197101,202608,668,12,000040482955,2025
7008,(ordinary fares),普通運賃（ＪＲ以外）,515,22,7945168,197601,202608,608,72,000040482955,2025
7009,(students' season tickets),通学定期（ＪＲ以外）,516,4,1359951,197601,202608,608,72,000040482955,2025
7010,(commuters' season tickets),通勤定期（ＪＲ以外）,517,16,5602170,197601,202608,608,72,000040482955,2025
0181,Other public transportation,他の交通,518,48,17033652,202101,202608,68,612,000040482955,2025
7050,Fixed route bus fares,一般路線バス代,519,7,2638628,197101,202608,668,12,000040482955,2025
7057,Expressway bus fares,高速バス代,520,5,1760037,201101,202608,188,492,000040482955,2025
7060,Taxi fares,タクシー代,521,12,4306344,197101,202608,668,12,000040482955,2025
7070,Airplane fares,航空運賃,522,24,8328643,197101,202608,668,12,000040482955,2025
0182,Highway tolls,有料道路料,523,24,8496186,197601,202608,608,72,000040482955,2025
7363,National expressway tolls,高速自動車国道料金,524,18,6420894,200101,202608,308,372,000040482955,2025
7364,City expressway tolls,都市高速道路料金,525,6,2075292,200101,202608,308,372,000040482955,2025
0113,Private transportation,自動車等関係費,526,928,328857072,197101,202608,668,12,000040482955,2025
0114,Automobiles,自動車,527,266,94395535,197101,202608,668,12,000040482955,2025
7105,Light motor vehicles (0.66L or less),軽乗用車,528,53,18879961,198101,202608,548,132,000040482955,2025
7106,Small motor vehicles,小型乗用車,529,47,16520507,198101,202608,548,132,000040482955,2025
7113,Motor vehicles-A,普通乗用車Ａ,530,127,44834022,199601,202608,368,312,000040482955,2025
7115,Motor vehicles-B,普通乗用車Ｂ,531,40,14161045,199601,202608,368,312,000040482955,2025
0115,Bicycles,自転車,532,9,3358736,197101,202608,668,12,000040482955,2025
7201,Bicycles-A,自転車Ａ,533,6,2014319,197101,202608,668,12,000040482955,2025
7202,Bicycles-B,自転車Ｂ,534,4,1344417,201601,202608,128,552,000040482955,2025
0116,Automotive maintenance,自動車等維持,535,652,231102801,197101,202608,668,12,000040482955,2025
7301,Gasoline,ガソリン,536,195,69181855,197101,202608,668,12,000040482955,2025
7311,Tires,自動車タイヤ,537,45,15963007,197101,202608,668,12,000040482955,2025
7312,Automobile batteries,自動車バッテリー,538,11,3990751,200601,202608,248,432,000040482955,2025
7313,Automobile navigations,カーナビゲーション,539,12,4223565,200601,202608,248,432,000040482955,2025
7315,Drive recorders,ドライブレコーダー,540,4,1407853,202101,202608,68,612,000040482955,2025
7316,Helmets,ヘルメット,541,4,1407853,202601,202608,8,672,000040482955,2025
7331,Automotive maintenance charges (regular inspections),自動車整備費（定期点検）,542,43,15209138,197101,202608,668,12,000040482955,2025
7335,Automotive maintenance charges (puncture repairs),自動車整備費（パンク修理）,543,34,12167315,197101,202608,668,12,000040482955,2025
7341,Motor oil replacement,自動車オイル交換料,544,24,8673253,197101,202608,668,12,000040482955,2025
7342,Charges for garage rental,車庫借料,545,33,11744066,198601,202608,488,192,000040482955,2025
7343,Charges for parking,駐車料金,546,10,3523625,198601,202608,488,192,000040482955,2025
7351,Charges for driving license,自動車免許手数料,547,2,595548,197101,202608,668,12,000040482955,2025
7344,Charges for rental car,レンタカー料金,548,5,1620626,200101,202608,308,372,000040482955,2025
7353,Car lease,カーリース,549,6,2264963,202601,202608,8,672,000040482955,2025
7347,Car wash fees,洗車代,550,2,595548,201101,202608,188,492,000040482955,2025
7350,Road services,ロードサービス料,551,3,1191081,201601,202608,128,552,000040482955,2025
7370,Automotive insurance premium (compulsion),自動車保険料（自賠責）,552,33,11716673,197101,202608,668,12,000040482955,2025
7390,Automotive insurance premium (option),自動車保険料（任意）,553,185,65626081,198601,202608,488,192,000040482955,2025
0117,Communication,通信,554,338,119852216,197101,202608,668,12,000040482955,2025
7401,Postcards,はがき,555,1,488237,198101,202608,548,132,000040482955,2025
7402,Letters,封書,556,3,976486,198101,202608,548,132,000040482955,2025
7410,Telephone charges (fixed-line phone),通信料（固定電話）,557,32,11348482,197101,202608,668,12,000040482955,2025
7430,Telephone charges (mobile phone),通信料（携帯電話）,558,231,81976154,200101,202608,308,372,000040482955,2025
7433,Forwarding charges,運送料,559,13,4568818,198601,202608,488,192,000040482955,2025
7446,Mobile phones,携帯電話機,560,58,20494039,200601,202608,248,432,000040482955,2025
0118,Education,教育,561,311,110104238,197101,202608,668,12,000040482955,2025
0119,School fees,授業料等,562,225,79573626,197101,202608,668,12,000040482955,2025
8001,PTA membership fees (elementary school),ＰＴＡ会費（小学校）,563,13,4461847,197101,202608,668,12,000040482955,2025
8002,PTA membership fees (junior high school),ＰＴＡ会費（中学校）,564,11,3987822,197101,202608,668,12,000040482955,2025
8010,Junior high school fees (private),中学校授業料（私立）,565,17,6037183,197101,202608,668,12,000040482955,2025
8020,High school fees (public),高等学校授業料（公立）,566,3,1005343,197101,202608,668,12,000040482955,2025
8030,High school fees (private),高等学校授業料（私立）,567,21,7603121,197101,202608,668,12,000040482955,2025
8040,College & university fees (national),大学授業料（国立）,568,13,4441332,197101,202608,668,12,000040482955,2025
8060,College & university fees (private),大学授業料（私立）,569,131,46254932,197101,202608,668,12,000040482955,2025
8070,Junior college fees (private),短期大学授業料（私立）,570,7,2443027,199601,202608,368,312,000040482955,2025
8077,Special training school fees (private),専修学校授業料（私立）,571,9,3339019,200601,202608,248,432,000040482955,2025
0120,School textbooks & reference books for study,教科書・学習参考教材,572,6,2099663,197101,202608,668,12,000040482955,2025
8110,School textbooks,教科書,573,3,968660,199601,202608,368,312,000040482955,2025
8100,Reference books for study,学習参考教材,574,3,1131003,197101,202608,668,12,000040482955,2025
0121,Tutorial fees,補習教育,575,80,28430949,197701,202608,596,84,000040482955,2025
8203,(elementary school),補習教育（小学校）,576,22,7907977,200601,202608,248,432,000040482955,2025
8201,(junior high school),補習教育（中学校）,577,34,12141871,197701,202608,596,84,000040482955,2025
8204,(high school & preparatory school),補習教育（高校・予備校）,578,21,7495705,200601,202608,248,432,000040482955,2025
8205,Correspondence education,通信教育,579,2,885396,202601,202608,8,672,000040482955,2025
0122,Culture & recreation,教養娯楽,580,906,320898162,197101,202608,668,12,000040482955,2025
0123,Recreational durable goods,教養娯楽用耐久財,581,72,25613499,197101,202608,668,12,000040482955,2025
9013,TV sets,テレビ,582,15,5409680,200601,202608,248,432,000040482955,2025
9034,Video recorders,ビデオレコーダー,583,2,832692,200601,202608,248,432,000040482955,2025
9078,Personal computers (desktop),パソコン（デスクトップ型）,584,11,3741466,200101,202608,308,372,000040482955,2025
9079,Personal computers (laptop),パソコン（ノート型）,585,19,6734278,200101,202608,308,372,000040482955,2025
9080,Tablet computers,タブレット端末,586,8,2993256,202101,202608,68,612,000040482955,2025
9081,PC printers,プリンタ,587,4,1496947,200401,202608,272,408,000040482955,2025
9043,Cameras,カメラ,588,3,901932,197101,202608,668,12,000040482955,2025
9051,Pianos,ピアノ,589,6,1995980,197101,202608,668,12,000040482955,2025
9061,Desks,学習用机,590,2,671101,197601,202608,608,72,000040482955,2025
9062,Headphones & earphones,ヘッドホン・イヤホン,591,2,836167,202601,202608,8,672,000040482955,2025
0128,Recreational goods,教養娯楽用品,592,198,70186803,197101,202608,668,12,000040482955,2025
0129,Stationery,文房具,593,18,6321416,197101,202608,668,12,000040482955,2025
9111,Ball-point pens,ボールペン,594,4,1395029,197101,202608,668,12,000040482955,2025
9121,Notebooks,ノートブック,595,10,3482510,197101,202608,668,12,000040482955,2025
9129,Scissors,はさみ,596,4,1443877,201601,202608,128,552,000040482955,2025
0130,Sporting goods,運動用具類,597,45,16001130,197101,202608,668,12,000040482955,2025
9142,Golf clubs,ゴルフクラブ,598,9,3167520,198101,202608,548,132,000040482955,2025
9141,Baseball gloves,グローブ,599,3,1012606,197101,202608,668,12,000040482955,2025
9143,Tennis rackets,テニスラケット,600,3,1012606,197604,202608,605,75,000040482955,2025
9144,Fishing rods,釣ざお,601,3,1012606,198601,202608,488,192,000040482955,2025
9145,Pants for exercise,トレーニングパンツ,602,8,2798795,197101,202608,668,12,000040482955,2025
9149,Swimming suits,水着,603,4,1399402,200101,202608,308,372,000040482955,2025
9140,Athletic shoes,競技用靴,604,16,5597595,201601,202608,128,552,000040482955,2025
0131,Toys,玩具,605,28,10081759,197101,202608,668,12,000040482955,2025
9154,Computer games for domestic use,家庭用ゲーム機,606,6,1954544,199601,202608,368,312,000040482955,2025
9156,Game softwares,ゲームソフト,607,6,2209037,201101,202608,188,492,000040482955,2025
9151,Dolls,人形,608,2,591818,197101,202608,668,12,000040482955,2025
9152,Toy cars,玩具自動車,609,5,1775453,197201,202608,656,24,000040482955,2025
9153,Building blocks,組立玩具,610,10,3550907,198101,202608,548,132,000040482955,2025
0132,Cut flowers,切り花,611,21,7451971,197101,202608,668,12,000040482955,2025
9181,(Carnations),切り花（カーネーション）,612,3,1064575,197101,202608,668,12,000040482955,2025
9182,(Chrysanthemums),切り花（きく）,613,12,4258264,197101,202608,668,12,000040482955,2025
